buy,0,0,49,100.00,-4920.00
sell,51,0,49,74.41,3626.09
buy,307,0,57.0,86.61,-4956.77
sell,720,0,57.0,117.85,6697.45
buy,960,0,42.0,116.43,-4910.06
sell,1203,0,42.0,143.59,6010.78
buy,1250,0,27.0,179.75,-4873.25
sell,1344,0,27.0,137.32,3687.64
buy,1490,0,32.0,151.07,-4854.24
sell,1621,0,32.0,153.57,4894.24
buy,1714,0,27.0,183.16,-4965.32
sell,1824,0,27.0,210.96,5675.92
