buy,0,0,33,150.00,-4970.00
buy,0,1,33,150.00,-4970.00
buy,0,2,33,150.00,-4970.00
buy,0,3,33,150.00,-4970.00
buy,0,4,33,150.00,-4970.00
buy,0,5,33,150.00,-4970.00
buy,0,6,33,150.00,-4970.00
buy,0,7,33,150.00,-4970.00
buy,0,8,33,150.00,-4970.00
buy,0,9,33,150.00,-4970.00
buy,0,10,33,150.00,-4970.00
buy,0,11,33,150.00,-4970.00
buy,0,12,33,150.00,-4970.00
buy,0,13,33,150.00,-4970.00
buy,0,14,33,150.00,-4970.00
buy,0,15,33,150.00,-4970.00
buy,0,16,33,150.00,-4970.00
buy,0,17,33,150.00,-4970.00
buy,0,18,33,150.00,-4970.00
buy,0,19,33,150.00,-4970.00
sell,7,0,33,152.74,5020.38
sell,7,1,33,150.27,4939.06
sell,7,2,33,150.93,4960.83
buy,7,4,32.0,151.11,-4855.46
sell,7,5,33,151.53,4980.57
sell,7,8,33,151.44,4977.40
sell,7,15,33,151.08,4965.59
buy,7,16,34.0,146.05,-4985.72
sell,7,17,33,137.89,4530.31
sell,7,18,33,150.17,4935.66
buy,14,3,32.0,152.44,-4898.17
buy,14,4,32.0,152.63,-4904.10
buy,14,5,34.0,145.10,-4953.36
buy,14,6,32.0,151.05,-4853.47
buy,14,7,31.0,156.44,-4869.75
sell,14,9,33,153.88,5057.93
buy,14,10,31.0,159.22,-4955.72
buy,14,11,33.0,150.83,-4997.42
sell,14,13,33,155.88,5124.08
sell,14,14,33,154.75,5086.68
buy,14,15,35.0,141.00,-4955.07
buy,14,18,32.0,151.97,-4882.99
buy,21,0,35.0,141.16,-4960.44
buy,21,1,31.0,156.48,-4870.81
sell,21,3,65.0,151.70,9840.33
buy,21,4,31.0,158.78,-4942.28
buy,21,5,32.0,151.17,-4857.53
buy,21,6,30.0,165.36,-4980.94
buy,21,7,31.0,157.91,-4915.24
sell,21,10,64.0,153.67,9814.90
buy,21,11,34.0,142.35,-4859.75
sell,21,12,33,160.98,5292.44
buy,21,14,31.0,155.84,-4850.94
sell,21,15,35.0,146.75,5116.17
buy,21,17,33.0,149.15,-4941.93
sell,21,18,32.0,153.66,4897.00
sell,28,0,35.0,143.46,5001.03
buy,28,1,32.0,154.03,-4949.07
buy,28,4,31.0,158.43,-4931.24
buy,28,6,28.0,171.84,-4831.49
sell,28,7,95.0,150.96,14321.33
buy,28,9,36.0,136.55,-4935.77
buy,28,10,31.0,156.78,-4880.09
buy,28,11,35.0,138.80,-4878.16
buy,28,16,35.0,141.96,-4988.67
sell,28,19,33,168.21,5531.03
buy,35,1,33.0,149.46,-4952.03
buy,35,2,32.0,153.07,-4918.10
sell,35,4,159.0,156.66,24888.17
sell,35,5,66.0,152.02,10013.11
buy,35,6,27.0,178.50,-4839.47
buy,35,9,39.0,126.06,-4936.19
sell,35,14,31.0,157.39,4859.15
sell,35,16,102.0,133.97,13645.34
buy,35,17,34.0,146.12,-4987.99
buy,35,18,31.0,158.46,-4932.16
sell,42,1,96.0,140.03,13423.12
sell,42,2,32.0,134.37,4279.98
buy,42,3,32.0,152.59,-4902.78
buy,42,5,31.0,156.50,-4871.61
buy,42,6,29.0,169.70,-4941.32
sell,42,9,75.0,123.37,9232.40
sell,42,10,31.0,155.71,4807.09
buy,42,11,34.0,146.47,-4999.87
buy,42,12,33.0,149.42,-4950.98
buy,42,15,35.0,139.57,-4904.92
sell,42,17,67.0,139.96,9357.32
sell,42,18,31.0,150.43,4643.35
buy,49,2,70.0,70.43,-4950.15
buy,49,8,33.0,150.86,-4998.52
buy,49,10,31.0,157.40,-4899.36
buy,49,11,33.0,150.04,-4971.23
buy,49,12,31.0,156.99,-4886.66
buy,49,13,32.0,151.15,-4856.89
sell,49,15,35.0,140.39,4893.65
buy,49,17,35.0,138.77,-4877.01
buy,49,18,32.0,151.93,-4881.72
buy,49,19,28.0,177.40,-4987.12
buy,56,0,33.0,148.92,-4934.31
sell,56,2,70.0,33.81,2346.81
buy,56,8,34.0,145.37,-4962.60
buy,56,9,44.0,112.20,-4956.94
sell,56,11,202.0,153.26,30939.40
sell,56,13,32.0,146.33,4662.61
buy,56,17,36.0,135.39,-4894.14
buy,63,0,32.0,150.96,-4850.58
buy,63,1,32.0,155.42,-4993.60
buy,63,2,128.0,38.87,-4994.79
buy,63,3,39.0,126.11,-4938.14
buy,63,6,27.0,183.59,-4976.86
buy,63,9,43.0,114.93,-4961.82
sell,63,12,64.0,168.42,10758.99
buy,63,17,37.0,133.81,-4970.88
sell,63,18,32.0,159.45,5082.32
buy,63,19,28.0,174.74,-4912.75
buy,70,0,33.0,146.80,-4864.34
sell,70,1,32.0,163.22,5203.01
buy,70,2,123.0,40.49,-4999.73
sell,70,3,71.0,103.49,7327.70
buy,70,4,28.0,177.85,-4999.76
sell,70,5,31.0,145.83,4500.83
buy,70,8,34.0,144.91,-4946.79
sell,70,9,87.0,120.25,10442.18
buy,70,10,28.0,171.96,-4834.82
buy,70,11,35.0,141.08,-4957.95
buy,70,13,33.0,148.53,-4921.46
buy,70,14,25.0,193.79,-4864.69
sell,70,17,108.0,137.53,14833.74
buy,77,1,30.0,165.24,-4977.25
buy,77,6,27.0,177.97,-4825.06
sell,77,8,101.0,164.06,16550.03
buy,77,10,29.0,171.01,-4979.28
buy,77,12,30.0,162.89,-4906.78
sell,77,13,33.0,159.57,5245.79
buy,77,18,31.0,158.53,-4934.56
buy,77,19,29.0,169.75,-4942.74
sell,84,4,28.0,186.62,5205.36
buy,84,5,27.0,179.82,-4875.20
sell,84,6,233.0,177.29,41289.64
buy,84,7,30.0,165.70,-4991.04
buy,84,10,28.0,172.12,-4839.40
sell,84,11,35.0,145.45,5070.66
buy,84,12,32.0,153.68,-4937.83
buy,84,14,27.0,181.70,-4925.81
buy,84,15,30.0,163.66,-4929.74
buy,84,16,36.0,135.08,-4882.99
buy,84,19,30.0,164.96,-4968.72
buy,91,0,36.0,135.00,-4879.84
sell,91,12,62.0,151.45,9370.01
sell,91,14,52.0,148.06,7678.87
buy,91,15,31.0,160.48,-4994.84
buy,91,16,35.0,139.37,-4897.97
buy,91,18,30.0,161.27,-4858.17
buy,91,19,30.0,163.36,-4920.72
buy,98,0,37.0,132.68,-4929.30
buy,98,1,26.0,189.94,-4958.45
buy,98,6,29.0,171.68,-4998.85
sell,98,7,30.0,162.07,4842.02
buy,98,9,39.0,127.22,-4981.66
buy,98,14,44.0,111.98,-4946.95
buy,105,0,38.0,129.22,-4930.46
sell,105,1,56.0,190.57,10651.71
sell,105,2,251.0,46.27,11593.97
buy,105,3,59.0,83.82,-4965.44
buy,105,4,31.0,156.48,-4870.83
buy,105,7,31.0,157.52,-4903.08
sell,105,9,39.0,138.89,5396.66
buy,105,12,32.0,153.54,-4933.35
sell,105,14,44.0,111.55,4888.35
buy,105,15,28.0,172.61,-4853.18
buy,105,16,40.0,121.58,-4883.34
sell,105,18,61.0,169.02,10290.52
sell,105,19,145.0,168.67,24436.61
buy,112,0,40.0,122.85,-4934.07
buy,112,1,23.0,209.75,-4844.23
buy,112,2,125.0,39.58,-4967.66
buy,112,3,64.0,76.91,-4942.31
buy,112,4,32.0,154.34,-4958.93
buy,112,5,26.0,188.93,-4932.15
sell,112,7,31.0,160.25,4947.87
buy,112,10,28.0,175.19,-4925.41
buy,112,12,32.0,155.50,-4995.98
buy,112,15,26.0,187.36,-4891.43
buy,112,17,37.0,131.49,-4885.24
buy,112,18,29.0,170.09,-4952.52
buy,119,0,41.0,120.84,-4974.54
sell,119,1,23.0,206.16,4721.58
buy,119,2,141.0,35.22,-4985.39
sell,119,3,123.0,72.08,8845.39
buy,119,4,32.0,154.00,-4947.91
sell,119,5,53.0,189.92,10045.76
buy,119,7,30.0,163.79,-4933.74
buy,119,9,37.0,133.93,-4975.57
sell,119,10,144.0,168.71,24273.78
buy,119,11,32.0,153.46,-4930.75
buy,119,13,24.0,204.33,-4924.02
sell,119,16,111.0,115.27,12774.87
sell,119,18,29.0,170.24,4916.87
sell,126,2,266.0,42.01,11153.64
buy,126,3,71.0,69.36,-4944.45
sell,126,4,95.0,161.76,15347.13
buy,126,6,33.0,150.78,-4995.62
sell,126,7,30.0,162.49,4854.70
sell,126,9,37.0,142.06,5236.12
sell,126,11,32.0,142.74,4547.77
buy,126,13,23.0,211.58,-4886.28
buy,126,14,45.0,109.53,-4948.69
sell,126,15,115.0,194.95,22399.57
buy,126,17,40.0,122.00,-4899.97
buy,133,2,112.0,44.09,-4958.51
buy,133,3,70.0,70.41,-4948.69
buy,133,5,26.0,184.92,-4827.94
buy,133,6,31.0,156.66,-4876.35
buy,133,8,36.0,137.88,-4983.54
buy,133,9,33.0,148.22,-4911.35
buy,133,12,30.0,163.19,-4915.70
buy,133,13,23.0,213.15,-4922.41
sell,133,14,45.0,111.71,5007.09
sell,133,17,77.0,121.38,9326.26
buy,133,19,24.0,206.70,-4980.75
sell,140,0,290.0,119.65,34679.10
buy,140,7,30.0,161.58,-4867.50
sell,140,9,33.0,141.74,4657.56
buy,140,12,29.0,171.25,-4986.11
buy,140,13,23.0,210.92,-4871.13
buy,140,16,46.0,106.06,-4898.58
buy,140,19,24.0,201.69,-4860.55
buy,147,2,121.0,40.92,-4970.79
sell,147,3,141.0,59.62,8386.81
buy,147,5,26.0,185.86,-4852.39
buy,147,6,32.0,154.22,-4955.09
buy,147,7,29.0,168.52,-4907.11
buy,147,9,34.0,145.81,-4977.56
buy,147,11,37.0,134.01,-4978.23
buy,147,13,23.0,216.07,-4989.59
buy,147,17,41.0,120.29,-4951.74
sell,147,19,48.0,201.38,9646.26
buy,154,0,34.0,143.09,-4885.11
buy,154,1,27.0,178.42,-4837.43
sell,154,2,233.0,36.31,8441.16
sell,154,6,125.0,151.73,18946.44
sell,154,7,59.0,167.38,9855.23
sell,154,9,34.0,136.18,4610.22
sell,154,11,37.0,133.33,4913.21
sell,154,12,123.0,178.96,21991.78
buy,154,19,25.0,197.66,-4961.61
buy,161,2,140.0,35.54,-4995.98
buy,161,5,25.0,194.82,-4890.49
buy,161,7,29.0,170.84,-4974.23
buy,161,8,37.0,133.94,-4975.62
buy,161,9,36.0,136.55,-4935.72
buy,161,10,30.0,160.75,-4842.41
buy,161,12,28.0,176.55,-4963.40
buy,161,13,21.0,227.15,-4790.24
sell,161,16,46.0,99.19,4542.73
sell,161,17,41.0,133.10,5437.03
sell,168,1,27.0,178.76,4806.63
sell,168,2,140.0,24.48,3407.35
buy,168,7,29.0,166.98,-4862.47
sell,168,8,73.0,136.84,9969.11
buy,168,11,36.0,135.25,-4889.18
sell,168,12,28.0,180.26,5027.35
sell,168,13,137.0,229.45,31414.24
buy,168,15,25.0,195.52,-4907.92
buy,168,18,26.0,187.79,-4902.58
sell,175,5,77.0,187.56,14422.34
sell,175,10,30.0,164.67,4920.14
buy,175,12,27.0,180.45,-4892.24
buy,175,13,22.0,218.16,-4819.52
buy,175,14,26.0,185.19,-4834.85
sell,175,15,25.0,207.90,5177.39
sell,175,19,25.0,204.03,5080.67
sell,182,0,34.0,152.55,5166.60
buy,182,1,27.0,183.76,-4981.64
buy,182,2,195.0,25.45,-4982.83
buy,182,4,29.0,168.21,-4898.01
